URL,TITLE,METADESCRIPTION,KEYWORDS,SOCIALTAGS,COURSENAME,PROVIDER,PRICE,DURATION,CERTIFICATE,INSTRUCTOR,DECRIPTION,LEVEL,ISVALID?
https://redhoop.com/khan-academy-basic-sequences-and-series-3591-2.html,'Online Course - Basic sequences and series','It s an online Math and Science course offered by Khan Academy. Price: Free Click to learn more and find similar courses.','Basic sequences and series; Khan Academy; online Math and Science courses',N/A,'Online Course - Basic sequences and series','Khan Academy',Free,N/A,No,N/A,'This sequence (pun intended) of videos and exercises will help us explore ordered lists of objects--even infinite ones--that often have some pattern to them. We will then explore constructing sequences where the nth term is the sum of the first n terms of another sequence (series). This is surprisingly useful in a whole series (pun intended) of applications from finance to drug dosage.','Appropriate for all',yes
https://redhoop.com/lynda-insights-from-an-online-marketer-1595-2.html,'Online Course - Insights from an Online Marketer','It s an online Business course offered by Lynda. Price: Free Trial. Duration: 35m 19s.  Click to learn more and find similar courses.','Insights from an Online Marketer; Lynda; online Business courses',N/A,'Online Course - Insights from an Online Marketer',Lynda,'Free Trial','35m 19s',Yes,'Lorrie Thomas Ross','Make the most of your marketing with tips and tricks from marketing thought leader Lorrie Thomas Ross. An author; speaker; and CEO of her own online marketing agency; Lorrie shares candid advice from her years of developing successful online marketing campaigns; and explains how to personalize your brand while finding new customers and clients. This course; another in our Insights series of interviews with industry thought leaders; covers vital considerations; such as building your brand; working within the confines of a small budget; tackling social media; and knowing when to hire a consultant to conduct your online marketing. Topics include: What is online marketing? Encouraging online conversations about your business and products Reacting to requests such as  make a viral video…now  Selling a story Finding success through blogging Keeping up with the latest marketing trends Starting a career in online marketing','Appropriate for all',yes
https://redhoop.com/udemy-word-2013-getting-started-10474-2.html,'Online Course - Word 2013 - Getting Started','It s an online Business course offered by Udemy. Price: $9. Duration: 50 mins.  Click to learn more and find similar courses.','Word 2013 - Getting Started; Udemy; online Business courses',N/A,'Online Course - Word 2013 - Getting Started',Udemy,$9 ,'50 mins',Yes,'Career Academy','This course covers how to get started with Microsoft Word 2013. Students will learn how to identify the components of the Word interface; create a basic word document and learn how to access the help system. This course is taught by Debbie Fierst. Total Video Time: 31 minutes Enjoyed what you saw? What to learn more about Microsoft Office Word 2013? Check out the full Microsoft Office Word 2013 Basic Training Course','Appropriate for all',yes
https://redhoop.com/pluralsight-entity-framework-and-data-models-6888-2.html,'Online Course - Entity Framework and Data Models','It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 01:32:00.  Click to learn more and find similar courses.','Entity Framework and Data Models; PluralSight; online Technology courses',N/A,'Online Course - Entity Framework and Data Models',PluralSight,'Free Trial',1:32:00,Yes,'Julie Lerman','This course looks at why you use Entity Framework; creating entity data models from a database; and creating a conceptual data model by describing the entities in your applications and then creating a database from that description.',Intermediate,yes
https://redhoop.com/udemy-becoming-a-writer-660-2.html,'Online Course - Becoming A Writer','It s an online Business course offered by Udemy. Price: $29. Duration: 1.5 hours.  Click to learn more and find similar courses.','Becoming A Writer; Udemy; online Business courses',N/A,'Online Course - Becoming A Writer',Udemy,$29 ,'1.5 hours',Yes,'Cathy Presland','So you re a writer...? Just like every athlete needs great warm-up exercises; so every writer needs great writing exercises. This course is designed to get you started as a writer. To practice getting your words onto paper or onto your computer so that you can build confidence to write and publish your work. What Makes  Good  Writing? In this online writing course You will learn how to write the four clear principles of good non-fiction writing. The four  C s  I call them. And all the exercises are carefully designed to fit within that structure. Every time you do one; you are building technique in one of those four principles. It s just like flexing a muscle at the gym - getting fitter helps you play your chosen sport better. Practice Makes Perfect? When people tell you that you need to practice whatever level of writer you are. But it can be hard to know what that means. This course gives you twelve exercises to choose from to get the practice you need; to find your own style when you re first starting to write; and to get into the groove quickly the more you master your craft. It helps you build the confidence to put your writing into the world and to press  publish ; whatever that means for you. Go through the exercises one by one; day by day; or just pick any single one as you feel like it to just get started or to get unstuck. Who s This For? This online writing course is designed for authors and bloggers at any level; from this course you will learn how to write from good to great in just three minutes a day! If you re taking any of my other courses; then these are perfect exercises to get you into the writing groove in the first week of that course while you re planning out your book. This online writing course to help you become a better non-fiction writer is also a perfect fit for anyone creating video; audio or any kind of written information product - the same principles apply and these exercises will help you learn how to write engaging content whatever format you are using.','Appropriate for all',yes
https://redhoop.com/khan-academy-blood-pressure-control-5638-2.html,'Online Course - Blood pressure control','It s an online Math and Science course offered by Khan Academy. Price: Free Click to learn more and find similar courses.','Blood pressure control; Khan Academy; online Math and Science courses',N/A,'Online Course - Blood pressure control','Khan Academy',Free,N/A,No,N/A,'The human body enjoys stability. For example; if your blood pressure changes; the body puts a couple of brilliant systems into motion in order to respond and bring your blood pressure back to normal. There are some quick responses using nerves and some slower responses using hormones. The system using hormones is sometimes called the renin-angiotensin-aldosterone-system (RAAS); which is the main system in the body for controlling blood pressure. When your blood pressure drops too low or gets too high; your kidneys; liver; and pituitary gland (part of your brain) talk to each other to solve the problem. They do this without you even noticing! Learn how the body knows when the blood pressure has changed; and how hormones like angiotensin 2; aldosterone; and ADH help return blood pressure to back to normal.','Appropriate for all',yes
https://redhoop.com/khan-academy-life-of-a-company-from-birth-to-death-3271-2.html,'Online Course - Life of a company--from birth to death','It s an online Business course offered by Khan Academy. Price: Free Click to learn more and find similar courses.','Life of a company--from birth to death; Khan Academy; online Business courses',N/A,'Online Course - Life of a company--from birth to death','Khan Academy',Free,N/A,No,N/A,'This is an old set of videos; but if you put up with Sal s messy handwriting (it has since improved) and spotty sound; there is a lot to be learned here. In particular; this tutorial walks through starting; financing and taking public a company (and even talks about what happens if it has trouble paying its debts).','Appropriate for all',yes
https://redhoop.com/pluralsight-learning-how-to-program-with-scratch-6803-2.html,'Online Course - Learning How to Program with Scratch','It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 04:29:08.  Click to learn more and find similar courses.','Learning How to Program with Scratch; PluralSight; online Technology courses',N/A,'Online Course - Learning How to Program with Scratch',PluralSight,'Free Trial',4:29:08,Yes,'Dr. Joe Hummel','Interested in learning how to program your computer? Interested in Computer Science? Interested in the connections between computing; Computer Science; and Mathematics? Or maybe you just want to create some computer games? If so; this course is designed for you. Using the Scratch programming environment; we show you how to start building interesting programs in just 15 minutes. And if you give us a few hours; we ll teach you the general skills and principles you need to be successful in just about every major programming language. Scratch makes programming fun and intuitive; yet is extensible and powerful enough to support general computation. Learn Scratch; and you ll learn much more than just creating games!',Beginner,yes
https://redhoop.com/accounting-online-courses.html,'Accounting Online Courses','454 Online Accounting Video Courses at RedHoop.com','Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC',N/A,'Accounting Online Courses',N/A,N/A,N/A,N/A,N/A,N/A,N/A,no
https://redhoop.com/udemy-creative-real-estate-investing-flipping-houses-9997-2.html,'Online Course - Creative Real Estate Investing and Flipping Houses','It s an online Business course offered by Udemy. Price: $97. Duration: 10 hours.  Click to learn more and find similar courses.','Creative Real Estate Investing and Flipping Houses; Udemy; online Business courses',N/A,'Online Course - Creative Real Estate Investing and Flipping Houses',Udemy,$97 ,'10 hours',Yes,'Phil Pustejovsky','Is real estate investing and flipping houses really as profitable as you see on TV ...or is it all hype? Is it actually possible for you to buy a house without using cash to credit? Can anyone really go from rags to riches through real estate? Led by the leading authority on creative real estate investing in North America; Phil Pustejovsky; Creative Real Estate Investing and Flipping Houses will reveal how you can successfully invest in real estate; regardless of your current financial position; in today s market; right in their own backyard. You ll discover Phil s incredible true story; from his humble beginnings; homeless and living out of his truck; to living in a waterfront mansion in Florida. You ll learn what most people will never know about creative real estate investing and flipping houses...what works and what doesn t. You ll be able to determine if creative real estate investing is right for you. Best of all; you ll be entertained and inspired along the way; as Phil energetically and passionately shares the secrets he has learned from being a part of more than 1;000 real estate deals over the past decade. Plus; as a special bonus; you ll receive a FREE copy of his best selling book;  How to be a Real Estate Investor  as soon as you enroll. What are you waiting for? Get started learning now!','Appropriate for all',yes
https://redhoop.com/khan-academy-currency-reserves-3406-2.html,'Online Course - Currency reserves','It s an online Business course offered by Khan Academy. Price: Free Click to learn more and find similar courses.','Currency reserves; Khan Academy; online Business courses',N/A,'Online Course - Currency reserves','Khan Academy',Free,N/A,No,N/A,'This tutorial delves into how and why countries (usually their central banks) would want to keep other countries  currency in reserve. It then goes into why this sometime leaves the reserve-holding country open to a speculative attack (this is seriously high drama).','Appropriate for all',yes
https://redhoop.com/brain-online-courses.html,'Brain Online Courses','152 Online Brain Video Courses at RedHoop.com','Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC',N/A,'Brain Online Courses',N/A,N/A,N/A,N/A,N/A,N/A,N/A,no
https://redhoop.com/craftsy-re-piecing-the-past-6552-2.html,'Online Course - Re-Piecing the Past','It s an online Crafts and Hobbies course offered by Craftsy. Price: $29 Click to learn more and find similar courses.','Re-Piecing the Past; Craftsy; online Crafts and Hobbies courses',N/A,'Online Course - Re-Piecing the Past',Craftsy,$29 ,N/A,N/A,'Kaye England','One of the biggest names in quilting comes to Craftsy! Quilter; author and teacher Kaye England brings her expertise in traditional quilting to this information-packed online Craftsy class. In Re-Piecing the Past; you ll learn foundational piecing techniques as you work through 12 included block patterns; each with its own story to tell - from Harriet Beecher Stowe s  Uncle Tom s Cabin  to  Battle Cry of Freedom;  a song so popular it was sung on both sides of the Mason-Dixon line.','Appropriate for all',yes
https://redhoop.com/udemy-introduction-to-staffing-firms-14418-2.html,'Online Course - Introduction to Staffing Firms','It s an online Business course offered by Udemy. Price: Free. Duration: 33 mins.  Click to learn more and find similar courses.','Introduction to Staffing Firms; Udemy; online Business courses',N/A,'Online Course - Introduction to Staffing Firms',Udemy,Free,'33 mins',Yes,'Jenn O Brien','This course is designed to give business owners and hiring managers an overview of how staffing firms can meet your hiring needs and ultimately help grow your business. Whether you are a new; growing; or established business; this course will give you some good food for thought on the benefits of utilizing a Staffing Firm and how to find the best firm to meet your hiring needs.','Appropriate for all',yes
https://redhoop.com/udemy-new-england-color-4633-2.html,'Online Course - New England Color','It s an online Arts and Photography course offered by Udemy. Price: $40. Duration: 2 hours.  Click to learn more and find similar courses.','New England Color; Udemy; online Arts and Photography courses',N/A,'Online Course - New England Color',Udemy,$40 ,'2 hours',Yes,'Peachpit Press','Learn photography with master photographer Jim Zuckerman as he photographs New England in autumn. This area offers a variety of historic locations from the lighthouses of Maine to classic churches and cemeteries in Massachusetts. The fall foliage provides surprising splashes of color around every country road. In this photography video Jim shoots in a variety of lighting conditions; from sunrise to sunset; and is faced with the challenges every outdoor photographer encounters. With over 40 years experience as a professional photographer; Jim Zuckerman shares a wealth of photo tips; tricks; and experience from the field.','Appropriate for all',yes
https://redhoop.com/free-brain-online-courses.html,'Free Brain Online Courses','48 Free Online Brain Video Courses at RedHoop.com','Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC',N/A,'Free Brain Online Courses',N/A,N/A,N/A,N/A,N/A,N/A,N/A,no
https://redhoop.com/khan-academy-real-and-nominal-gdp-3386-2.html,'Online Course - Real and nominal GDP','It s an online Business course offered by Khan Academy. Price: Free Click to learn more and find similar courses.','Real and nominal GDP; Khan Academy; online Business courses',N/A,'Online Course - Real and nominal GDP','Khan Academy',Free,N/A,No,N/A,'The value of a currency is constantly changing (usually going down in terms of what you can buy). Given this; how can we compare GDP measured in dollars in one year to another year? This tutorial answers that question by introducing you to real GDP and GDP deflators.','Appropriate for all',yes
https://redhoop.com/udemy-private-mortgage-lending-real-estate-passive-income-9928-2.html,'Online Course - Private Mortgage Lending: Real Estate Passive Income','It s an online Business course offered by Udemy. Price: $87. Duration: 37 mins.  Click to learn more and find similar courses.','Private Mortgage Lending: Real Estate Passive Income; Udemy; online Business courses',N/A,'Online Course - Private Mortgage Lending: Real Estate Passive Income',Udemy,$87 ,'37 mins',Yes,'Dan Schwartz','Did you know you can become the bank and lend money for real estate purchases? Did you know you can earn interest completely backed by real property as collateral? Did you know you can invest in real estate out of your IRA and earn passive income completely TAX-FREE? Learn all this and more in this comprehensive guide outlining the basics of private mortgages. Learn from an investor whose company has borrowed close to $1;000;000 in private funds for successful real estate acquisitions! See an entire real life private money deal from start to finish. We will discuss WHY private lending works and how real estate investors can afford to pay higher rates of interest than what you may be used to earning. Cash is king in the new real estate market; and private lenders are certainly cashing in on a unique opportunity to make highly secure; profitable investments. Take control of your life savings instead of leaving it to the whim of the stock market. See you on the inside!','Appropriate for all',yes
https://redhoop.com/udemy-introductory-financial-accounting-736-2.html,'Online Course - Introductory Financial Accounting','It s an online Business course offered by Udemy. Price: $100. Duration: 10 hours.  Click to learn more and find similar courses.','Introductory Financial Accounting; Udemy; online Business courses',N/A,'Online Course - Introductory Financial Accounting',Udemy,$100 ,'10 hours',Yes,'Erik Slayter','This course covers the basics of Financial Accounting: The accounting cycle (transaction analysis; adjustments; closing) Buying and selling inventory Costing inventory Internal controls and cash Receivables Fixed assets and depreciation Financial statements: Income statement; Statement of retained earnings; Balance Sheet; and Statement of cash flows The method of instruction is a combination of lecture and exercises we work through together.  Also included in the course is a workbook that has problems to work through (answers in the back) as a way to practice practice practice! Take this course now and learn financial accounting basics.','Appropriate for all',yes
https://redhoop.com/udemy-computer-science-for-kids-10448-2.html,'Online Course - Computer Science For Kids','It s an online Technology course offered by Udemy. Price: $10. Duration: 41 mins.  Click to learn more and find similar courses.','Computer Science For Kids; Udemy; online Technology courses',N/A,'Online Course - Computer Science For Kids',Udemy,$10 ,'41 mins',Yes,'Faateh Mohammad','This course is a work in progress. Every week a new lecture will be uploaded. Ever wondered your kid to be a computer science wiz. This is an opportunity for you. This course is taught by a 5th grade student; who loves to explore how things work behind everything on a computer. Everything he speaks in lectures is something he learnt it by himself - exploring and learning using internet. This course is for kids who want to understand in simple language fundamentals behind computers; games; websites and internet. Kids will learn in easily to understand languages concepts like internet; programming languages; compiles; databases and how to to create a simple website using HTML and CSS. At the end of the course; one should be able to understand the working of a website end to end - all the way from browser to server to databases. This course will teach basics of HTML; mySQL; JavaScript; PHP and C.','Appropriate for all',yes
https://redhoop.com/udemy-making-sense-of-your-money-4761-2.html,'Online Course - Making Sense Of Your Money','It s an online Business course offered by Udemy. Price: Free. Duration: 53 mins.  Click to learn more and find similar courses.','Making Sense Of Your Money; Udemy; online Business courses',N/A,'Online Course - Making Sense Of Your Money',Udemy,Free,'53 mins',Yes,'Institute For Financial Literacy','This is a short course on basic money management. Description of Module: Learn to set S.M.A.R.T. financial goals and work out how much you need for your goals. Develop a budget by tracking your spending and savings on a regular basis. Learn how to cut down on expenses and reduce debt. Outline of Module: Developing core financial capabilities Relationship between financial planning and financial goals Understanding and setting financial goals Preparing a budget Understanding the concept of Paying Yourself First Understanding compounding interest Saving effectively Assessing your expenses Understanding compounding interest Stretching your dollar Debt management Understanding consumer debts</p> Browse through the text content in the lectures and download the supplementary materials for additional learning.</p>','Appropriate for all',yes
https://redhoop.com/paid-responsive-online-courses.html,'Paid Responsive Online Courses','365 Paid Online Responsive Video Courses at RedHoop.com','Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC',N/A,'Paid Responsive Online Courses',N/A,N/A,N/A,N/A,N/A,N/A,N/A,no
https://redhoop.com/udemy-young-adult-fiction-writing-workshop-4574-2.html,'Online Course - Young Adult Fiction Writing Workshop','It s an online Humanities course offered by Udemy. Price: $199. Duration: 8.5 hours.  Click to learn more and find similar courses.','Young Adult Fiction Writing Workshop; Udemy; online Humanities courses',N/A,'Online Course - Young Adult Fiction Writing Workshop',Udemy,$199 ,'8.5 hours',Yes,'Steve Alcorn','Young Adult Fiction is today s top-selling category. This class shows you how to turn you ideas into a bestselling novel or screenplay that will rival Harry Potter; Hunger Games; or Twilight. Do you have a Young Adult novel idea; but aren t sure where to begin? Have you started a novel; only to get stuck? Or perhaps you ve completed a first draft; but want to add the luster of professional writing? This course is for you! Featuring lively discussions between Young Adult Fiction authors Steve and Dani Alcorn; this engaging class gives you all the tools you need to create a bestseller. We ll reveal what makes Young Adult novels today s most exciting genre; and show you how to use the techniques of top-selling authors to create your own finished novel. Step by step; you ll learn and practice: What Makes Great Young Adult Fiction Planning Your Project Story Structure Character Building Viewpoints that work best for Young Adults Experiment with Tense Create a Vibrant Narrative Voice Build Vivid Settings Dialogue for Young Adults Beginnings and Endings Polishing Your Manuscript Cover Art that Sells Young Adult Novels Getting Published Marketing Your Work In addition to the video lectures and panel discussions; the course includes extensive supplemental materials; featuring reference lists; exercises; checklists; and handy reference sheets. Whether this is your first Young Adult novel or you re an experienced author looking for new techniques; Young Adult Fiction Writing Workshop has what you need to get your young adult idea published. Enroll now!','Appropriate for all',yes
https://redhoop.com/lynda-modeling-in-discreet-3ds-max-6-1481-2.html,'Online Course - Modeling in Discreet 3ds max 6','It s an online Technology course offered by Lynda. Price: Free Trial. Duration: 10h 7m.  Click to learn more and find similar courses.','Modeling in Discreet 3ds max 6; Lynda; online Technology courses',N/A,'Online Course - Modeling in Discreet 3ds max 6',Lynda,'Free Trial','10h 7m',Yes,'George Maestri','Modeling in Discreet 3ds max 6 with George Maestri is a movie-based tutorial designed to help new and existing 3ds max users explore complex modeling in 3ds max. The training takes the user through the steps needed to model a complete human character; as well as a realistic automobile. Tools covered include polygonal and subdivision modeling; patch modeling; and NURBS modeling. Exercise files accompany the training; allowing you to follow along and learn at your own pace.',Intermediate,yes
https://redhoop.com/udemy-comprehensive-microsoft-word-12021-2.html,'Online Course - Comprehensive Microsoft Word','It s an online Technology course offered by Udemy. Price: $29. Duration: 1.5 hours.  Click to learn more and find similar courses.','Comprehensive Microsoft Word; Udemy; online Technology courses',N/A,'Online Course - Comprehensive Microsoft Word',Udemy,$29 ,'1.5 hours',Yes,'Jordan Hudgens','This comprehensive Microsoft Word training course will teach you how to design and customize professional documents using the world s most popular word processing application; specifically you will learn: how to customize header and footers; automatically create bibliographies; how to design professional resumes; advanced formatting techniques; and much more! Upon completion of the course you will receive a certificate of completion. Microsoft Word is the world s most utilized word processor; and being able to use it proficiently could be key to your career advancement. I personally use it on a daily basis and regularly utilize these techniques.','Appropriate for all',yes
https://redhoop.com/udemy-going-analogue-offline-marketing-for-online-business-853-2.html,'Online Course - Going Analogue: Offline Marketing for Online Business','It s an online Business course offered by Udemy. Price: $47. Duration: 7 hours.  Click to learn more and find similar courses.','Going Analogue: Offline Marketing for Online Business; Udemy; online Business courses',N/A,'Online Course - Going Analogue: Offline Marketing for Online Business',Udemy,$47 ,'7 hours',Yes,'Pete Williams','Going Analogue: Offline Strategies for Online Business Marketing and Promotion is an 8-week program for online business owners looking for other ways to drive traffic to their web businesses.  In this “Offline Strategies for Online Business Marketing and Promotion “course; entrepreneur; author and marketer Pete Williams shows in step-by-step detail how he’s exploited offline techniques such as publicity in real-world publications and direct mail to boost traffic to websites; to convert visitors more effectively and ultimately to generate more revenue. Take this Going Analogue course and learn offline strategies for online business marketing and promotion.</p>','Appropriate for all',yes
https://redhoop.com/khan-academy-hypothesis-testing-with-one-sample-3526-2.html,'Online Course - Hypothesis testing with one sample','It s an online Math and Science course offered by Khan Academy. Price: Free Click to learn more and find similar courses.','Hypothesis testing with one sample; Khan Academy; online Math and Science courses',N/A,'Online Course - Hypothesis testing with one sample','Khan Academy',Free,N/A,No,N/A,'This tutorial helps us answer one of the most important questions not only in statistics; but all of science: how confident are we that a result from a new drug or process is not due to random chance but due to an actual impact. If you are familiar with sampling distributions and confidence intervals; you re ready for this adventure!','Appropriate for all',yes
https://redhoop.com/udemy-how-to-make-money-online-article-marketing-8806-2.html,'Online Course - How to Make Money Online - Article Marketing','It s an online Business course offered by Udemy. Price: $9. Duration: 7.5 hours.  Click to learn more and find similar courses.','How to Make Money Online - Article Marketing; Udemy; online Business courses',N/A,'Online Course - How to Make Money Online - Article Marketing',Udemy,$9 ,'7.5 hours',Yes,'SBDC TV','We are giving ALL STUDENTS the ROCK BOTTOM price allowed by Udemy of $9 for this course and EVERY Course offered. Enroll NOW! Marketing articles can serve a variety of purposes for online brand marketing and company reputation management. Chief among these benefits is increasing company (website) visibility and establishing credibility within industry circles. With that said; article marketing; more commonly known as  content marketing ; can immediately launch both local and global businesses into profitability! Planning; writing and posting articles online has the following; IMMEDIATE; benefits; Increases sales messaging within search (Google; Yahoo and Bing) Helps achieve high search engine rankings for industry specific topics Allows content to multiply across search; social media websites and industry forums through  share  social features Drives traffic to a website Establishes credibility and industry expertise - more simply put; marketplace trust! Increases profitability through geo-targeted traffic visits to business site Allows immediate market penetration and many more benefits! What is even better is there are many websites which will PAY CASH for articles submitted to their customers. We teach this; among many more article market specific topics in this course so join us today! Free Video Viewers - to view in best quality which is 720HD; once video is launched; go to bottom right area of video player and switch from  360  to 720HD.','Appropriate for all',yes
https://redhoop.com/udemy-microsoft-word-2010-pathway-to-certification-4156-2.html,'Online Course - Microsoft Word 2010: Pathway to Certification','It s an online Technology course offered by Udemy. Price: $49. Duration: 9 hours.  Click to learn more and find similar courses.','Microsoft Word 2010: Pathway to Certification; Udemy; online Technology courses',N/A,'Online Course - Microsoft Word 2010: Pathway to Certification',Udemy,$49 ,'9 hours',Yes,'Ludic Learning','In Microsoft Word 2010: Pathway to Certification; students will explore all the tabs and groups on the ribbon.  At the end of each chapter; students are provided with an opportunity to practice their new skills.  An instructor video is also offered so students can make sure they are following the correct steps.  Students are able to complete this course at their own pace.  After completing this course; students will be able to quickly and confidentially to navigate Word 2010 and be ready to take the official Microsoft Word 2010 Certification exam.  ','Appropriate for all',yes
https://redhoop.com/udemy-music-system-modeling-in-maya-8831-2.html,'Online Course - Music System modeling in Maya','It s an online Design course offered by Udemy. Price: $16. Duration: 3.5 hours.  Click to learn more and find similar courses.','Music System modeling in Maya; Udemy; online Design courses',N/A,'Online Course - Music System modeling in Maya',Udemy,$16 ,'3.5 hours',Yes,'Wei He','In this series of tutorials; we will use variety of methods for modeling this music system in maya. This kind of computer generated 3D model is very often used in film and commercial; or just used to show off the details of a product. There is really a need of creating 3D models in the industry. The work flow for creating this model can vary from polygon modeling to using nurbs curve and surface. In these particular tutorials; we start from creating different parts with polygon tools and join them together; we also cover method from maintaining edge hardness; smooth the corners; cut and mirror polygon model; and nurbs revolve and extrude. We cover lots of polygon and nurbs modeling tools; and some tips to make modeling so much easier. It is a step by step tutorial; and by the end you will be able to build this model from scratch; and you will have your own knowledge to build similar complex model for film; commercial; animation; or production visualization.','Appropriate for all',yes
https://redhoop.com/lynda-modeling-a-female-android-in-zbrush-12329-2.html,'Online Course - Modeling a Female Android in ZBrush','It s an online Technology course offered by Lynda. Price: Free Trial. Duration: 4h 10m.  Click to learn more and find similar courses.','Modeling a Female Android in ZBrush; Lynda; online Technology courses',N/A,'Online Course - Modeling a Female Android in ZBrush',Lynda,'Free Trial','4h 10m',Yes,'Ryan Kittleson','Androids started appearing in science fiction over a hundred years ago; and have since evolved from robotic machines into more fully humanoid shapes. With modern 3D modeling tools like ZBrush; it s easier than ever to create a realistic looking android that bridges the divide between man (or woman) and machine. In this course; Ryan Kittleson teaches you how to model a female android with ZBrush s powerful modeling and sculpting tools. He shows how to start with a basic model and refine and stylize the anatomy. Then you ll learn how to concept machine-inspired parts like vents and wheels; create clean; hard edges; refine delicate areas like hands; feet; and joints; and add finishing details like seams. In the end; you ll put the android into an action pose and create a rendered turntable video that shows off your model. Topics include: Gathering reference materials Getting a base model Stylizing the android s body Exploring design concepts Making pivoting joints Creating precise mechanical shapes Adding thickness to panels with Panel Loops Making a foot with DynaMesh Making a tire with radial symmetry Reducing polygons with Decimation Master Preparing for rigging and posing Applying materials',Beginner,yes
https://redhoop.com/pluralsight-responsive-web-design-13070-2.html,'Online Course - Responsive Web Design','It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 04:31:05.  Click to learn more and find similar courses.','Responsive Web Design; PluralSight; online Technology courses',N/A,'Online Course - Responsive Web Design',PluralSight,'Free Trial',4:31:05,Yes,'Ben Callahan','From smart phones to tablets and even 60? HDTV sets; your site can be viewed everywhere on almost every device. But is your site built to respond for all the different size and display options? A pioneer in responsive web design; Ben Callahan; leads you through the process of what it means to build a web site in the 21st century. Ben tackles RWD process; prototyping and patterns down to specific coding tactics with media queries and responsive CSS.',Intermediate,yes
https://redhoop.com/paid-debt-online-courses.html,'Paid Debt Online Courses','32 Paid Online Debt Video Courses at RedHoop.com','Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC',N/A,'Paid Debt Online Courses',N/A,N/A,N/A,N/A,N/A,N/A,N/A,no
https://redhoop.com/pluralsight-meet-chef-9641-2.html,'Online Course - Meet Chef','It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 01:51:57.  Click to learn more and find similar courses.','Meet Chef; PluralSight; online Technology courses',N/A,'Online Course - Meet Chef',PluralSight,'Free Trial',1:51:57,Yes,'Joshua Sierles','For many years; server administration was a grueling; manual process. It was one area of computer science that hadn t caught up to the agile; iterative techniques of software development. Thanks to Chef; you can now automate your server deployments with the same confidence with which you run your unit tests. Even software developers can overcome the fear of sysadmin work! In an hour; former 37signals sysadmin Joshua Sierles takes you through the basics of building Chef recipes.',Intermediate,yes
https://redhoop.com/udemy-finance-and-accounting-for-startups-759-2.html,'Online Course - Finance and Accounting for Startups','It s an online Business course offered by Udemy. Price: $99. Duration: 7.5 hours.  Click to learn more and find similar courses.','Finance and Accounting for Startups; Udemy; online Business courses',N/A,'Online Course - Finance and Accounting for Startups',Udemy,$99 ,'7.5 hours',Yes,'MBA and CFO Chris Benjamin','Learn small business accounting; entrepreneurial finance; budgets; capital raising and exit strategies with seasoned startup CFO Chris Benjamin! This course teaches entrepreneurs; startups and small businesses all things business accounting and entrepreneurial finance related; A to Z.  Starting with an introduction to accounting concepts; we move into financial reports and how to create them; understand them and analyze them.   As well we talk about budgeting and forecasting.  Next we discuss growing your company; how to understand and analyze it using non conventional reports.  After growing your company; we talk about raising capital and what is involved and avenues you can take.  One section is devoted to the initial public offering process and the timing; costs and best business practices involved. Last; we discuss exit strategies and how to give your investors and yourself a payoff for your hard work.  Excellent course! I was looking for an introductory course to accounting as I am an investor in early stage startups; and accounting/finance always seems to be an area which is confusing for founders. Chris Benjamin definitely has used his real world experience and education to create a course which teaches entrepreneurs and startups everything they should know from the start. Kudos!  JT Lexington; Maven Capital  If you are a startup CEO or small business; don t be scared any longer of business accounting and finance.  Learn today how to manage your finances and grow your business!','Appropriate for all',yes
https://redhoop.com/lynda-architectural-photography-interiors-9155-2.html,'Online Course - Architectural Photography: Interiors','It s an online Arts and Photography course offered by Lynda. Price: Free Trial. Duration: 58m 24s.  Click to learn more and find similar courses.','Architectural Photography: Interiors; Lynda; online Arts and Photography courses',N/A,'Online Course - Architectural Photography: Interiors',Lynda,'Free Trial','58m 24s',Yes,'Richard Klein','Whether you re photographing a room for an architectural magazine; for a real-estate ad; or for an interior decorator friend; interior spaces present a variety of photographic challenges. In this course; photographer Richard Klein visits two homes; photographing their interiors while explaining the essential shooting and lighting techniques behind making these spaces look their best. The course describes the best ways to light interior elements to show their texture and form; and contains tips on staging rooms to make them more inviting. Richard also tackles the tricky challenges that windows and exterior lighting introduce: how do you adjust exposure to capture interior details without overexposing the windows?',Intermediate,yes
https://redhoop.com/khan-academy-2011-2012-greek-debt-crisis-3287-2.html,'Online Course - 2011-2012 Greek debt crisis','It s an online Business course offered by Khan Academy. Price: Free Click to learn more and find similar courses.','2011-2012 Greek debt crisis; Khan Academy; online Business courses',N/A,'Online Course - 2011-2012 Greek debt crisis','Khan Academy',Free,N/A,No,N/A,'The Greek government incurred debt beyond its means but didn t have control over its own currency to inflate away its obligations. From austerity; to a bailout; to leaving the Eurozone; none of the options looked great. In this tutorial; Sal walks through the situation Greece was in and its options (these videos were made as the crisis was unfolding).','Appropriate for all',yes
